HcoID,HcoType,City,District,SalesRegionID,Lat,Lon,Status
2885954,P,İstanbul,SULTANBEYLİ,160101,"40,196219","29,168368",Active
2882088,P,İstanbul,FATİH,160101,,,Inactive
2884648,P,İstanbul,KADIKÖY,160304,,,Inactive
2886240,P,İstanbul,KÜÇÜKÇEKMECE,160901,"40,4334925","29,72031",Active
2866630,P,İstanbul,Beykoz,220001,"41,0994975","29,0915655",Active
2885650,P,İstanbul,Bakırköy,260004,"39,795677","30,4451357",Active
2848243,H,İstanbul,,340201,,,Inactive
2848245,H,İstanbul,,340201,,,Inactive
2848246,H,İstanbul,,340201,,,Inactive
2848247,H,İstanbul,,340201,,,Inactive
2848249,H,İstanbul,,340201,,,Inactive
2848250,H,İstanbul,,340201,,,Inactive
2848251,H,İstanbul,,340201,,,Inactive
2848252,H,İstanbul,,340201,,,Inactive
2848253,H,İstanbul,,340201,,,Inactive
2848254,H,İstanbul,,340201,,,Inactive
2860221,P,İstanbul,AVCILAR,340201,,,Inactive
2860224,P,İstanbul,AVCILAR,340201,,,Inactive
2860232,P,İstanbul,AVCILAR,340201,,,Inactive
2860233,P,İstanbul,AVCILAR,340201,,,Inactive
2860242,P,İstanbul,DENİZKÖŞKLER,340201,,,Inactive
2860250,P,İstanbul,DENİZKÖŞKLER,340201,,,Inactive
2860253,P,İstanbul,GÜMÜŞPALA,340201,,,Inactive
2860264,P,İstanbul,GÜMÜŞPALA,340201,,,Inactive
2879822,P,İstanbul,Avcılar,340201,,,Inactive
2860261,P,İstanbul,Avcılar,340201,,,Inactive
2886932,H,İstanbul,AVCILAR,340201,,,Inactive
2887057,H,İstanbul,AVCILAR,340201,,,Inactive
2886369,P,İstanbul,AVCILAR,340201,"41,041143","28,695902",Active
2888947,H,İstanbul,AVCILAR,340201,,,Active
2893773,H,İstanbul,AVCILAR,340201,,,Active
2894031,H,İstanbul,AVCILAR,340201,,,Active
2860235,P,İstanbul,AVCILAR,340201,,,Active
2860228,P,İstanbul,AVCILAR,340201,"40,9800961","28,720288",Active
2860236,P,İstanbul,AVCILAR,340201,"40,980249","28,729364",Active
2860220,P,İstanbul,AVCILAR,340201,,,Active
2860223,P,İstanbul,AVCILAR,340201,,,Active
2860231,P,İstanbul,AVCILAR,340201,,,Active
2860251,P,İstanbul,AVCILAR,340201,,,Active
2860248,P,İstanbul,AVCILAR,340201,,,Active
2860245,P,İstanbul,AVCILAR,340201,"40,9772","28,7381362",Active
2860227,P,İstanbul,AVCILAR,340201,,,Active
2860216,P,İstanbul,AVCILAR,340201,,,Active
2860243,P,İstanbul,AVCILAR,340201,,,Active
2860263,P,İstanbul,AVCILAR,340201,"40,9748371","28,740396",Active
2860246,P,İstanbul,AVCILAR,340201,,,Active
2860241,P,İstanbul,AVCILAR,340201,"40,975975","28,733729",Active
2860229,P,İstanbul,AVCILAR,340201,,,Active
2860258,P,İstanbul,AVCILAR,340201,,,Active
2860252,P,İstanbul,AVCILAR,340201,"40,978471","28,7424671",Active
2860257,P,İstanbul,AVCILAR,340201,"40,978619","28,742396",Active
2860225,P,İstanbul,AVCILAR,340201,,,Active
2860240,P,İstanbul,AVCILAR,340201,"40,9772","28,7381362",Active
2860260,P,İstanbul,AVCILAR,340201,,,Active
2860234,P,İstanbul,AVCILAR,340201,,,Active
2860265,P,İstanbul,AVCILAR,340201,"40,9846953","28,7322134",Active
2860266,P,İstanbul,AVCILAR,340201,"40,9853866","28,732638",Active
2860262,P,İstanbul,AVCILAR,340201,,,Active
2860256,P,İstanbul,AVCILAR,340201,"40,98383","28,731348",Active
2860237,P,İstanbul,AVCILAR,340201,"40,9837928","28,7183181",Active
2860717,P,İstanbul,AVCILAR,340201,"40,9818424","28,7346034",Active
2860247,P,İstanbul,AVCILAR,340201,"40,9747125","28,7273626",Active
2860217,P,İstanbul,AVCILAR,340201,,,Active
2860212,P,İstanbul,AVCILAR,340201,"40,980533","28,727555",Active
2895137,H,İstanbul,AVCILAR,340201,,,Active
2896085,H,İstanbul,AVCILAR,340201,,,Active
2896088,H,İstanbul,AVCILAR,340201,,,Active
2899117,H,İstanbul,AVCILAR,340201,,,Active
2899161,H,İstanbul,AVCILAR,340201,,,Active
2899164,H,İstanbul,AVCILAR,340201,,,Active
2899279,H,İstanbul,AVCILAR,340201,,,Active
2899387,H,İstanbul,AVCILAR,340201,,,Active
2899389,H,İstanbul,AVCILAR,340201,,,Active
2899641,H,İstanbul,AVCILAR,340201,,,Active
2899642,H,İstanbul,AVCILAR,340201,,,Active
2899645,H,İstanbul,AVCILAR,340201,,,Active
2899676,H,İstanbul,AVCILAR,340201,,,Active
2900391,H,İstanbul,AVCILAR,340201,,,Active
2900459,H,İstanbul,AVCILAR,340201,,,Active
2900476,H,İstanbul,ŞİŞLİ,340201,,,Active
2900642,H,İstanbul,AVCILAR,340201,,,Active
2901243,H,İstanbul,AVCILAR,340201,,,Active
2901887,H,İstanbul,AVCILAR,340201,,,Active
2903248,H,İstanbul,AVCILAR,340201,,,Active
2889080,H,İstanbul,AVCILAR,340201,,,Inactive
2907710,H,İstanbul,AVCILAR,340201,,,Active
2907712,H,İstanbul,AVCILAR,340201,,,Active
2907773,H,İstanbul,AVCILAR,340201,,,Active
2899828,H,İstanbul,AVCILAR,340201,,,Active
2860222,P,İstanbul,AVCILAR,340201,,,Inactive
2896324,H,İstanbul,AVCILAR,340201,,,Inactive
2901835,H,İstanbul,AVCILAR,340201,,,Active
2908380,H,İstanbul,AVCILAR,340201,,,Active
2900458,H,İstanbul,AVCILAR,340201,,,Active
2903256,H,İstanbul,AVCILAR,340201,,,Active
2886124,P,İstanbul,AVCILAR,340201,"40,981758","28,734821",Active
2888572,H,İstanbul,AVCILAR,340201,,,Inactive
2860255,P,İstanbul,AVCILAR,340201,,,Inactive
2860215,P,İstanbul,AVCILAR,340201,,,Inactive
2901899,H,İstanbul,AVCILAR,340201,,,Active
2910960,H,İstanbul,AVCILAR,340201,,,Active
2897147,H,İstanbul,AVCILAR,340201,,,Active
2899446,H,İstanbul,AVCILAR,340201,,,Active
2911375,H,İstanbul,AVCILAR,340201,,,Active
2860244,P,İstanbul,AVCILAR,340201,,,Inactive
2911940,P,İstanbul,AVCILAR,340201,"40,9783251","28,7296006",Active
2912249,H,İstanbul,BEYOĞLU,340201,,,Inactive
2912250,H,İstanbul,MALTEPE,340201,,,Inactive
2912251,H,İstanbul,BAŞAKŞEHİR,340201,,,Inactive
2860259,P,İstanbul,AVCILAR,340201,,,Inactive
2860213,P,İstanbul,AVCILAR,340201,,,Active
2910257,P,İstanbul,AVCILAR,340201,,,Inactive
2913810,P,İstanbul,AVCILAR,340201,,,Active
2860214,P,İstanbul,AVCILAR,340201,,,Active
2914286,P,İstanbul,AVCILAR,340201,,,Active
2915436,P,İstanbul,AVCILAR,340201,,,Active
2915526,P,İstanbul,AVCILAR,340201,,,Active
2885906,P,İstanbul,Avcılar,340201,"41,002892","28,707266",Active
2915899,H,İstanbul,AVCILAR,340201,,,Active
2916180,P,İstanbul,AVCILAR,340201,,,Active
2916411,W,İstanbul,ŞİŞLİ,340201,,,Active
2917140,W,İstanbul,ESENLER,340201,,,Active
2882938,P,İstanbul,BEŞİKTAŞ,340201,,,Active
2882723,P,İstanbul,AVCILAR,340201,,,Inactive
2882933,P,İstanbul,AVCILAR,340201,,,Active
2884659,P,İstanbul,AVCILAR,340201,,,Inactive
2885052,P,İstanbul,AVCILAR,340201,,,Inactive
2881963,P,İstanbul,AVCILAR,340201,"40,982621","28,722698",Inactive
2860279,P,İstanbul,AVCILAR,340201,,,Active
2910330,P,İstanbul,AVCILAR,340201,,,Inactive
2918974,P,İstanbul,AVCILAR,340201,,,Active
2860230,P,İstanbul,AVCILAR,340201,,,Active
2860211,P,İstanbul,AVCILAR,340201,,,Active
2860254,P,İstanbul,AVCILAR,340201,"40,9777298","28,739318",Active
2860238,P,İstanbul,AVCILAR,340201,"40,9790722","28,724392",Active
2919966,P,İstanbul,Avcılar,340201,,,Active
2848240,H,İstanbul,AVCILAR,340201,,,Active
2888855,H,İstanbul,AVCILAR,340201,,,Active
2848242,H,İstanbul,AVCILAR,340201,,,Active
2848241,H,İstanbul,AVCILAR,340201,,,Active
2848239,H,İstanbul,AVCILAR,340201,,,Active
2848238,H,İstanbul,AVCILAR,340201,,,Active
2890531,H,İstanbul,AVCILAR,340201,,,Active
2892278,H,İstanbul,AVCILAR,340201,,,Active
2914728,H,İstanbul,AVCILAR,340201,,,Active
2916356,H,İstanbul,AVCILAR,340201,,,Active
2920911,H,İstanbul,AVCILAR,340201,,,Active
2848244,H,İstanbul,AVCILAR,340201,,,Active
2914477,H,İstanbul,AVCILAR,340201,,,Active
2848248,H,İstanbul,AVCILAR,340201,,,Active
2848268,H,İstanbul,,340202,,,Inactive
2848270,H,İstanbul,,340202,,,Inactive
2860277,P,İstanbul,AMBARLI,340202,,,Inactive
2860281,P,İstanbul,CİHANGİR(AVCILAR),340202,,,Inactive
2860297,P,İstanbul,FİRUZKÖY,340202,,,Inactive
2860320,P,İstanbul,ÜNİVERSİTE,340202,,,Inactive
2879821,P,İstanbul,AVCILAR,340202,"41,0386157","28,7012995",Active
2860293,P,İstanbul,Avcılar,340202,,,Inactive
2879824,P,İstanbul,Avcılar,340202,,,Active
2860315,P,İstanbul,Avcılar,340202,,,Inactive
2891293,H,İstanbul,AVCILAR,340202,,,Active
2891723,H,İstanbul,AVCILAR,340202,,,Active
2892286,H,İstanbul,AVCILAR,340202,,,Active
2894503,H,İstanbul,AVCILAR,340202,,,Active
2860226,P,İstanbul,AVCILAR,340202,"40,9829259","28,7164079",Active
2860306,P,İstanbul,AVCILAR,340202,"40,999166","28,708759",Active
2860270,P,İstanbul,AVCILAR,340202,,,Active
2860305,P,İstanbul,AVCILAR,340202,,,Active
2860278,P,İstanbul,AVCILAR,340202,,,Active
2860323,P,İstanbul,AVCILAR,340202,"40,995651","28,708851",Active
2860299,P,İstanbul,AVCILAR,340202,,,Active
2860318,P,İstanbul,AVCILAR,340202,,,Active
2860307,P,İstanbul,AVCILAR,340202,"41,003367","28,7075172",Active
2860314,P,İstanbul,AVCILAR,340202,"41,0036057","28,7070614",Active
2860319,P,İstanbul,AVCILAR,340202,,,Active
2860283,P,İstanbul,AVCILAR,340202,,,Active
2860272,P,İstanbul,AVCILAR,340202,,,Active
2860289,P,İstanbul,AVCILAR,340202,,,Active
2860311,P,İstanbul,AVCILAR,340202,,,Inactive
2860276,P,İstanbul,AVCILAR,340202,,,Active
2860286,P,İstanbul,AVCILAR,340202,,,Active
2860284,P,İstanbul,AVCILAR,340202,,,Active
2860287,P,İstanbul,AVCILAR,340202,"40,9892822","28,7047327",Active
2860271,P,İstanbul,AVCILAR,340202,,,Active
2860309,P,İstanbul,AVCILAR,340202,,,Active
2860296,P,İstanbul,AVCILAR,340202,,,Inactive
2860316,P,İstanbul,AVCILAR,340202,"40,994513","28,709094",Active
2860269,P,İstanbul,AVCILAR,340202,,,Active
2860292,P,İstanbul,AVCILAR,340202,"41,0382894","28,7015537",Active
2860304,P,İstanbul,AVCILAR,340202,"41,033536","28,706351",Active
2860312,P,İstanbul,AVCILAR,340202,"41,0050706","28,7059523",Active
2860294,P,İstanbul,AVCILAR,340202,,,Active
2860273,P,İstanbul,AVCILAR,340202,,,Active
2860317,P,İstanbul,AVCILAR,340202,"40,9954759","28,712672",Active
2860282,P,İstanbul,AVCILAR,340202,"40,989409","28,705851",Active
2860321,P,İstanbul,AVCILAR,340202,,,Active
2860285,P,İstanbul,AVCILAR,340202,"40,986927","28,7094771",Active
2860303,P,İstanbul,AVCILAR,340202,"41,0413164","28,6971253",Active
2860322,P,İstanbul,AVCILAR,340202,"40,9901089","28,718231",Active
2860302,P,İstanbul,AVCILAR,340202,"41,032672","28,706671",Active
2860290,P,İstanbul,AVCILAR,340202,,,Active
2860310,P,İstanbul,AVCILAR,340202,"40,997953","28,702301",Active
2860308,P,İstanbul,AVCILAR,340202,"40,997562","28,708228",Active
2898211,H,İstanbul,AVCILAR,340202,,,Active
2899272,H,İstanbul,AVCILAR,340202,,,Active
2901407,H,İstanbul,AVCILAR,340202,,,Active
2902234,H,İstanbul,AVCILAR,340202,,,Active
2907711,H,İstanbul,AVCILAR,340202,,,Active
2891430,H,İstanbul,AVCILAR,340202,,,Active
2907774,H,İstanbul,AVCILAR,340202,,,Active
2899656,H,İstanbul,AVCILAR,340202,,,Active
2860295,P,İstanbul,AVCILAR,340202,"41,0148976","28,7074174",Active
2889448,H,İstanbul,AVCILAR,340202,,,Active
2894010,H,İstanbul,AVCILAR,340202,,,Active
2910283,H,İstanbul,AVCILAR,340202,,,Active
2860324,P,İstanbul,AVCILAR,340202,"40,997563","28,711681",Active
2848269,H,İstanbul,AVCILAR,340202,,,Inactive
2890479,H,İstanbul,AVCILAR,340202,,,Inactive
2910984,H,İstanbul,AVCILAR,340202,,,Active
2884192,P,İstanbul,AVCILAR,340202,"41,00913","28,710663",Active
2860300,P,İstanbul,AVCILAR,340202,,,Active
2860313,P,İstanbul,AVCILAR,340202,"40,9916502","28,7225014",Active
2860267,P,İstanbul,AVCILAR,340202,,,Inactive
2911960,P,İstanbul,AVCILAR,340202,"40,972959","28,7167189",Active
2912341,H,İstanbul,ESENYURT,340202,,,Active
2860280,P,İstanbul,AVCILAR,340202,"40,9890848","28,7054853",Active
2913982,P,İstanbul,AVCILAR,340202,,,Active
2860275,P,İstanbul,AVCILAR,340202,,,Inactive
2860268,P,İstanbul,AVCILAR,340202,,,Active
2860291,P,İstanbul,AVCILAR,340202,,,Active
2916004,H,İstanbul,AVCILAR,340202,,,Active
2916390,H,İstanbul,AVCILAR,340202,,,Active
2916894,P,İstanbul,AVCILAR,340202,,,Active
2918692,H,İstanbul,AVCILAR,340202,,,Active
2918711,P,İstanbul,AVCILAR,340202,"41,0430874","28,6814833",Inactive
2860219,P,İstanbul,AVCILAR,340202,,,Active
2860298,P,İstanbul,AVCILAR,340202,,,Active
2886146,P,İstanbul,Avcılar,340202,"40,9947574","28,7097591",Active
2884787,P,İstanbul,AVCILAR,340202,,,Inactive
2881970,P,İstanbul,AVCILAR,340202,,,Inactive
2882873,P,İstanbul,AVCILAR,340202,,,Inactive
2903657,H,İstanbul,AVCILAR,340202,,,Inactive
2860239,P,İstanbul,AVCILAR,340202,,,Active
2860274,P,İstanbul,AVCILAR,340202,,,Active
2860288,P,İstanbul,AVCILAR,340202,"40,989886","28,71412",Active
2919500,P,İstanbul,Esenyurt,340202,"41,0430874","28,6814833",Inactive
2919553,P,İstanbul,AVCILAR,340202,,,Inactive
2920329,P,İstanbul,AVCILAR,340202,,,Active
2920420,P,İstanbul,,340202,,,Inactive
2920421,P,İstanbul,,340202,,,Active
2920586,P,İstanbul,AVCILAR,340202,,,Active
2892613,H,İstanbul,AVCILAR,340202,,,Active
2921540,P,İstanbul,AVCILAR,340202,,,Active
2921922,P,İstanbul,,340202,"41,0430874","28,6814833",Active
2922058,P,İstanbul,,340202,,,Inactive
2922757,P,İstanbul,AVCILAR,340202,,,Active
2923679,P,İstanbul,AVCILAR,340202,,,Active
2848255,H,İstanbul,AVCILAR,340202,,,Active
2888624,H,İstanbul,AVCILAR,340202,,,Active
2848257,H,İstanbul,AVCILAR,340202,,,Active
2848260,H,İstanbul,AVCILAR,340202,,,Active
2848261,H,İstanbul,AVCILAR,340202,,,Active
2848256,H,İstanbul,AVCILAR,340202,,,Active
2848263,H,İstanbul,AVCILAR,340202,,,Active
2848264,H,İstanbul,AVCILAR,340202,,,Active
2889851,H,İstanbul,AVCILAR,340202,,,Active
2848262,H,İstanbul,AVCILAR,340202,,,Active
2848259,H,İstanbul,AVCILAR,340202,,,Active
2848258,H,İstanbul,AVCILAR,340202,,,Active
2891616,H,İstanbul,AVCILAR,340202,,,Active
2891704,H,İstanbul,AVCILAR,340202,,,Active
2908723,H,İstanbul,AVCILAR,340202,,,Active
2913125,H,İstanbul,AVCILAR,340202,,,Active
2915512,H,İstanbul,AVCILAR,340202,,,Active
2915834,H,İstanbul,AVCILAR,340202,,,Active
2917479,H,İstanbul,AVCILAR,340202,,,Active
2848265,H,İstanbul,AVCILAR,340202,,,Active
2848266,H,İstanbul,AVCILAR,340202,,,Active
2924972,H,İstanbul,AVCILAR,340202,,,Active
2848557,H,İstanbul,,340203,,,Inactive
2848564,H,İstanbul,,340203,,,Inactive
2848568,H,İstanbul,,340203,,,Inactive
2848569,H,İstanbul,,340203,,,Inactive
2848579,H,İstanbul,,340203,,,Inactive
2848580,H,İstanbul,,340203,,,Inactive
2848581,H,İstanbul,,340203,,,Inactive
2848582,H,İstanbul,,340203,,,Inactive
2848583,H,İstanbul,,340203,,,Inactive
2848584,H,İstanbul,,340203,,,Inactive
2848585,H,İstanbul,,340203,,,Inactive
2848586,H,İstanbul,,340203,,,Inactive
2848587,H,İstanbul,,340203,,,Inactive
2848588,H,İstanbul,,340203,,,Inactive
2848590,H,İstanbul,,340203,,,Inactive
2848592,H,İstanbul,,340203,,,Inactive
2848594,H,İstanbul,,340203,,,Inactive
2861084,P,İstanbul,BAHÇEŞEHİR,340203,,,Inactive
2861090,P,İstanbul,BAHÇEŞEHİR,340203,,,Inactive
2861113,P,İstanbul,BAHÇEŞEHİR (ESENYURT),340203,,,Inactive
2861114,P,İstanbul,BAHÇEŞEHİR (ESENYURT),340203,,,Inactive
2861119,P,İstanbul,BAHÇEŞEHİR (ESENYURT),340203,,,Inactive
2861129,P,İstanbul,ESENYURT,340203,,,Inactive
2861143,P,İstanbul,ESENYURT,340203,,,Inactive
2861159,P,İstanbul,MEHTERÇEŞME,340203,,,Inactive
2879855,P,İstanbul,Başakşehir,340203,,,Active
2879898,P,İstanbul,Esenyurt,340203,"41,0294359","28,667527",Active
2879900,P,İstanbul,BÜYÜKÇEKMECE,340203,,,Inactive
2879916,P,İstanbul,Esenyurt,340203,,,Active
2879917,P,İstanbul,Esenyurt,340203,"41,0115042","28,6964124",Active
2879918,P,İstanbul,Esenyurt,340203,"41,0184784","28,6478926",Active
2861137,P,İstanbul,Esenyurt,340203,,,Inactive
2879920,P,İstanbul,Esenyurt,340203,"41,020523","28,69663",Active
2861144,P,İstanbul,Esenyurt,340203,,,Active
2861111,P,İstanbul,Esenyurt,340203,,,Inactive
2861145,P,İstanbul,Esenyurt,340203,,,Inactive
2879923,P,İstanbul,ESENYURT,340203,,,Active
2879924,P,İstanbul,Esenyurt,340203,"41,0311611","28,6807268",Active
2879925,P,İstanbul,Esenyurt,340203,"41,032705","28,6769567",Active
2879926,P,İstanbul,Esenyurt,340203,"41,02453","28,704296",Active
2861117,P,İstanbul,Esenyurt,340203,,,Inactive
2879929,P,İstanbul,Esenyurt,340203,"41,0188854","28,6597888",Active
2861156,P,İstanbul,Esenyurt,340203,,,Inactive
2880967,P,İstanbul,Esenyurt,340203,"41,0183949","28,6646759",Active
2887008,H,İstanbul,ESENYURT,340203,,,Inactive
2886963,H,İstanbul,ESENYURT,340203,,,Inactive
2886304,P,İstanbul,ESENYURT,340203,"41,0296025","28,6683246",Active
2877856,P,İstanbul,ESENYURT,340203,"41,032976","28,6820478",Active
2880559,P,İstanbul,ESENYURT,340203,"41,0432901","28,6811996",Active
2890768,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2891790,H,İstanbul,ESENYURT,340203,,,Active
2891940,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2892103,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2892170,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2893068,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2893790,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2893897,H,İstanbul,ESENYURT,340203,,,Active
2894039,H,İstanbul,ESENYURT,340203,,,Active
2894136,H,İstanbul,ESENYURT,340203,,,Active
2894274,H,İstanbul,ESENYURT,340203,,,Active
2894452,H,İstanbul,ESENYURT,340203,,,Active
2894555,H,İstanbul,ESENYURT,340203,,,Active
2894557,H,İstanbul,ESENYURT,340203,,,Active
2861123,P,İstanbul,ESENYURT,340203,"41,028265","28,677634",Active
2861128,P,İstanbul,ESENYURT,340203,"41,0219637","28,6881841",Active
2861148,P,İstanbul,ESENYURT,340203,"41,0111986","28,6958982",Active
2861146,P,İstanbul,ESENYURT,340203,"41,0184059","28,6892796",Active
2861097,P,İstanbul,ESENYURT,340203,"41,0435907","28,6684797",Active
2861125,P,İstanbul,ESENYURT,340203,"41,0232056","28,6898726",Active
2861116,P,İstanbul,ESENYURT,340203,"41,0386256","28,6866819",Active
2861121,P,İstanbul,ESENYURT,340203,"41,043667","28,68876",Active
2861107,P,İstanbul,ESENYURT,340203,"41,035872","28,673784",Active
2861141,P,İstanbul,ESENYURT,340203,"41,0259311","28,6886933",Active
2861140,P,İstanbul,ESENYURT,340203,"41,0318689","28,6947329",Active
2861087,P,İstanbul,ESENYURT,340203,"41,056677","28,672005",Active
2861120,P,İstanbul,ESENYURT,340203,"41,0393277","28,6782808",Active
2861152,P,İstanbul,ESENYURT,340203,"41,025986","28,6886564",Active
2861134,P,İstanbul,ESENYURT,340203,"41,0104903","28,6959639",Active
2861153,P,İstanbul,ESENYURT,340203,"41,0104593","28,6959359",Active
2861157,P,İstanbul,ESENYURT,340203,,,Active
2861099,P,İstanbul,ESENYURT,340203,"41,0426349","28,666897",Active
2861154,P,İstanbul,ESENYURT,340203,"41,0229288","28,6720539",Active
2861096,P,İstanbul,BÜYÜKÇEKMECE,340203,"41,067708","28,691227",Active
2861158,P,İstanbul,ESENYURT,340203,"41,0327267","28,660652",Active
2861135,P,İstanbul,ESENYURT,340203,"41,0261394","28,6888044",Active
2861109,P,İstanbul,ESENYURT,340203,"41,041571","28,675671",Active
2861076,P,İstanbul,ESENYURT,340203,"41,0292029","28,667329",Active
2861086,P,İstanbul,ESENYURT,340203,"41,029539","28,667851",Active
2861091,P,İstanbul,BÜYÜKÇEKMECE,340203,,,Active
2862251,P,İstanbul,ESENYURT,340203,,,Active
2862755,P,İstanbul,ESENYURT,340203,"41,0177435","28,6614851",Active
2861130,P,İstanbul,ESENYURT,340203,"41,0048687","28,6930254",Active
2861108,P,İstanbul,ESENYURT,340203,"41,040254","28,688085",Active
2861147,P,İstanbul,ESENYURT,340203,"41,0296025","28,6683246",Active
2861136,P,İstanbul,ESENYURT,340203,"41,0296025","28,6683246",Active
2861093,P,İstanbul,BAŞAKŞEHİR,340203,"41,063333","28,683689",Active
2861078,P,İstanbul,ESENYURT,340203,,,Active
2861160,P,İstanbul,ESENYURT,340203,"41,0325367","28,6610252",Active
2861118,P,İstanbul,BAŞAKŞEHİR,340203,"41,0727348","28,6816505",Active
2861122,P,İstanbul,ESENYURT,340203,"41,0291918","28,6673919",Active
2861124,P,İstanbul,ESENYURT,340203,"41,0228861","28,6910325",Active
2861095,P,İstanbul,ESENYURT,340203,"41,042968","28,681246",Active
2861133,P,İstanbul,ESENYURT,340203,"41,026979","28,677073",Active
2861110,P,İstanbul,ESENYURT,340203,"41,062646","28,6796174",Active
2861088,P,İstanbul,ESENYURT,340203,"41,0664142","28,6587841",Active
2861102,P,İstanbul,ESENYURT,340203,,,Active
2861155,P,İstanbul,ESENYURT,340203,"39,7357772","36,9701502",Active
2861083,P,İstanbul,ESENYURT,340203,"41,0358164","28,6591936",Active
2861132,P,İstanbul,ESENYURT,340203,"40,9232217","29,1302441",Active
2895494,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2895904,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2896079,H,İstanbul,ESENYURT,340203,,,Active
2896151,H,İstanbul,ESENYURT,340203,,,Active
2896299,H,İstanbul,ESENYURT,340203,,,Active
2896783,H,İstanbul,ESENYURT,340203,,,Active
2898571,H,İstanbul,BÜYÜKÇEKMECE,340203,,,Active
2899491,H,İstanbul,ESENYURT,340203,,,Active
2900125,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2900157,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2900783,H,İstanbul,ESENYURT,340203,,,Active
2901774,H,İstanbul,ESENYURT,340203,,,Active
2901946,H,İstanbul,ESENYURT,340203,,,Active
2902054,H,İstanbul,BÜYÜKÇEKMECE,340203,,,Active
2902252,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2902822,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2902999,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2903116,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2861131,P,İstanbul,ESENYURT,340203,,,Inactive
2861079,P,İstanbul,BAŞAKŞEHİR,340203,"41,0622158","28,6884196",Active
2861100,P,İstanbul,ESENYURT,340203,"41,0353852","28,679202",Active
2886509,P,İstanbul,ESENYURT,340203,"41,041916","28,665748",Active
2907807,P,İstanbul,BAŞAKŞEHİR,340203,"41,0704855","28,6875353",Active
2899805,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2908288,P,İstanbul,ESENYURT,340203,"41,0387224","28,6925772",Active
2908323,P,İstanbul,ESENYURT,340203,,,Active
2908372,H,İstanbul,ESENYURT,340203,,,Active
2895868,H,İstanbul,ESENYURT,340203,,,Active
2908487,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2908613,P,İstanbul,ESENYURT,340203,"41,0186722","28,6759505",Active
2888388,P,İstanbul,Esenyurt,340203,,,Active
2909436,P,İstanbul,ESENYURT,340203,"41,0289017","28,6813938",Active
2909548,P,İstanbul,ESENYURT,340203,"41,0208837","28,6902021",Active
2886175,P,İstanbul,ESENYURT,340203,"40,9229228","29,1298678",Active
2909657,P,İstanbul,ESENYURT,340203,"41,0208969","28,6966599",Active
2861098,P,İstanbul,BAŞAKŞEHİR,340203,,,Active
2861082,P,İstanbul,BAŞAKŞEHİR,340203,"41,0637282","28,687542",Active
2861089,P,İstanbul,BAŞAKŞEHİR,340203,,,Active
2861077,P,İstanbul,BAŞAKŞEHİR,340203,"41,0627753","28,6827542",Active
2861092,P,İstanbul,BAŞAKŞEHİR,340203,"41,0865109","28,6604831",Active
2861106,P,İstanbul,BAŞAKŞEHİR,340203,"41,068731","28,683916",Active
2909814,H,İstanbul,ESENYURT,340203,,,Active
2909816,H,İstanbul,ESENYURT,340203,,,Active
2909824,H,İstanbul,ESENYURT,340203,,,Active
2909053,P,İstanbul,ESENYURT,340203,"41,0399875","28,6516618",Active
2909934,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2909958,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2909959,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2888654,H,İstanbul,BAHÇEŞEHİR,340203,,,Inactive
2909845,H,İstanbul,ESENYURT,340203,,,Active
2892633,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2867423,P,İstanbul,ESENYURT,340203,"41,033006","28,676254",Active
2910056,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2910057,H,İstanbul,AVCILAR,340203,,,Active
2910069,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2910072,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2910052,P,İstanbul,ESENYURT,340203,,,Active
2893088,H,İstanbul,BAŞAKŞEHİR,340203,,,Active
2861139,P,İstanbul,ESENYURT,340203,,,Inactive
2910312,P,İstanbul,ESENYURT,340203,"41,0588405","28,6678777",Active
2910356,P,İstanbul,ESENYURT,340203,"41,0208126","28,6904671",Active
2861112,P,İstanbul,ESENYURT,340203,,,Inactive
2861075,P,İstanbul,ESENYURT,340203,"41,0292029","28,667329",Active
2848593,H,İstanbul,ESENYURT,340203,,,Inactive
2861104,P,İstanbul,ESENYURT,340203,"41,0375957","28,6706471",Inactive
2910694,P,İstanbul,ESENYURT,340203,"41,0405303","28,6775656",Active
